Voltage,AC_Geyser_Load,Fridge_WashingMachine_Load,Microwave_Oven_Load,Fan_Light_Load,AC_Current,Fridge_Current,Fan_Current
240.86,0.0,0.0,0.0,3.53,0.0,0.0,0.93
240.68,0.0,0.0,0.0,3.53,0.0,0.0,0.93
240.98,0.0,0.0,0.0,3.53,0.0,0.0,0.93
242.44,0.0,0.0,0.0,3.57,0.0,0.0,0.93
243.42,0.0,0.0,0.0,3.6,0.0,0.0,0.93
242.84,0.0,0.0,0.0,3.6,0.0,0.0,0.94
242.88,0.0,0.0,0.0,3.6,0.0,0.0,0.94
242.48,0.0,0.0,0.0,3.57,0.0,0.0,0.93
242.61,0.0,0.0,0.0,3.57,0.0,0.0,0.93
242.9,0.0,0.0,0.0,3.6,0.0,0.0,0.94
244.36,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.46,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.46,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.77,0.0,0.0,0.0,3.63,0.0,0.0,0.94
243.85,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.38,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.37,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.26,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.32,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.49,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.73,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.64,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.45,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.46,0.0,0.0,0.0,3.6,0.0,0.0,0.93
244.27,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.68,0.0,0.0,0.0,4.33,0.0,0.0,1.12
244.15,0.0,0.0,0.0,5.47,0.0,0.0,1.41
244.06,0.0,0.0,0.0,5.4,0.0,0.0,1.4
244.94,0.0,0.0,0.0,6.93,0.0,0.0,1.79
245.45,0.0,0.0,0.0,6.7,0.0,0.0,1.72
246.13,0.0,0.0,0.0,6.7,0.0,0.0,1.72
245.25,0.0,0.0,0.0,6.63,0.0,0.0,1.71
244.86,0.0,0.0,0.0,6.57,0.0,0.0,1.69
244.89,0.0,0.0,0.0,6.53,0.0,0.0,1.68
245.21,0.0,0.0,0.0,6.5,0.0,0.0,1.67
244.95,0.0,0.0,0.0,6.47,0.0,0.0,1.67
244.95,0.0,0.0,0.0,6.43,0.0,0.0,1.66
245.53,0.0,0.0,0.0,6.43,0.0,0.0,1.65
245.86,0.0,0.0,0.0,5.87,0.0,0.0,1.51
245.36,0.0,0.0,0.0,5.23,0.0,0.0,1.35
244.75,0.0,0.0,0.0,5.2,0.0,0.0,1.34
244.3,0.0,0.0,0.0,4.27,0.0,0.0,1.1
243.71,0.0,0.0,0.0,3.6,0.0,0.0,0.93
244.17,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.15,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.42,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.76,0.0,0.0,0.0,3.6,0.0,0.0,0.93
244.15,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.22,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.86,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.01,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.15,0.0,0.0,0.0,3.57,0.0,0.0,0.93
243.22,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.31,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.15,0.0,0.0,0.0,3.6,0.0,0.0,0.94
243.2,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.43,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.43,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.16,0.0,0.0,0.0,3.57,0.0,0.0,0.93
242.37,0.0,0.0,0.0,3.57,0.0,0.0,0.93
242.42,0.0,0.0,0.0,3.57,0.0,0.0,0.93
242.23,0.0,0.0,0.0,3.57,0.0,0.0,0.93
241.59,0.0,0.0,0.0,3.53,0.0,0.0,0.92
241.68,0.0,0.0,0.0,3.53,0.0,0.0,0.92
242.63,0.0,0.0,0.0,3.57,0.0,0.0,0.93
243.77,0.0,0.0,0.0,3.6,0.0,0.0,0.93
244.45,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.56,0.0,0.0,0.0,3.63,0.0,0.0,0.94
243.76,0.0,0.0,0.0,5.37,0.0,0.0,1.39
243.21,0.0,0.0,0.0,5.43,0.0,0.0,1.41
243.47,0.0,0.0,0.0,5.37,0.0,0.0,1.39
243.42,0.0,0.0,0.0,5.33,0.0,0.0,1.38
243.71,0.0,0.0,0.0,5.3,0.0,0.0,1.37
244.03,0.0,0.0,0.0,5.3,0.0,0.0,1.37
244.03,0.0,0.0,0.0,5.27,0.0,0.0,1.36
244.46,0.0,0.0,0.0,5.27,0.0,0.0,1.36
244.78,0.0,0.0,0.0,6.63,0.0,0.0,1.71
244.43,0.0,0.0,0.0,6.53,0.0,0.0,1.69
244.25,0.0,0.0,0.0,6.5,0.0,0.0,1.68
243.34,0.0,0.0,0.0,6.47,0.0,0.0,1.68
242.25,0.0,0.0,0.0,6.4,0.0,0.0,1.67
242.85,0.0,0.0,0.0,6.4,0.0,0.0,1.66
243.48,0.0,0.0,0.0,9.27,0.0,0.0,2.4
244.67,0.0,0.0,0.0,7.0,0.0,0.0,1.81
244.47,0.0,0.0,0.0,4.8,0.0,0.0,1.24
244.21,0.0,0.0,0.0,4.8,0.0,0.0,1.24
243.7,0.0,0.0,0.0,4.43,0.0,0.0,1.15
244.28,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.31,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.01,0.0,0.0,0.0,3.6,0.0,0.0,0.93
244.39,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.35,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.24,0.0,0.0,0.0,3.63,0.0,0.0,0.94
243.94,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.74,0.0,0.0,0.0,3.6,0.0,0.0,0.93
244.39,0.0,0.0,0.0,3.63,0.0,0.0,0.94
243.77,0.0,0.0,0.0,3.6,0.0,0.0,0.93
244.01,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.6,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.59,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.98,0.0,0.0,0.0,3.6,0.0,0.0,0.93
244.6,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.38,0.0,0.0,0.0,3.63,0.0,0.0,0.94
243.92,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.95,0.0,0.0,0.0,3.6,0.0,0.0,0.93
244.14,0.0,0.0,0.0,3.6,0.0,0.0,0.93
244.32,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.56,0.0,0.0,0.0,3.63,0.0,0.0,0.94
245.44,0.0,0.0,0.0,3.67,0.0,0.0,0.94
245.76,0.0,0.0,0.0,4.07,0.0,0.0,1.05
245.54,0.0,0.0,0.0,7.13,0.0,0.0,1.83
245.07,0.0,2.0,0.0,4.87,0.0,0.58,1.25
244.84,0.0,1.0,0.0,5.77,0.0,0.29,1.49
243.49,0.0,1.0,0.0,5.73,0.0,0.29,1.49
242.75,0.0,2.0,0.0,4.7,0.0,0.58,1.22
242.8,0.0,1.0,0.0,5.67,0.0,0.29,1.47
244.13,0.0,2.0,0.0,4.7,0.0,0.58,1.22
244.5,0.0,1.0,0.0,5.67,0.0,0.29,1.46
244.62,0.0,1.0,0.0,5.67,0.0,0.29,1.46
245.17,0.0,2.0,0.0,4.67,0.0,0.58,1.2
245.71,0.0,1.0,0.0,5.67,0.0,0.29,1.46
244.82,0.0,2.0,0.0,4.6,0.0,0.58,1.19
244.39,0.0,1.0,0.0,5.57,0.0,0.29,1.44
244.07,0.0,1.0,0.0,5.53,0.0,0.29,1.43
244.08,0.0,2.0,0.0,4.53,0.0,0.58,1.17
244.61,0.0,1.0,0.0,5.43,0.0,0.29,1.4
244.92,0.0,1.0,0.0,5.23,0.0,0.29,1.35
245.02,0.0,2.0,0.0,4.23,0.0,0.58,1.09
244.61,0.0,1.0,0.0,5.2,0.0,0.29,1.34
242.54,0.0,1.0,0.0,5.1,0.0,0.29,1.33
241.76,0.0,2.0,0.0,4.03,0.0,0.58,1.05
242.47,0.0,1.0,0.0,5.03,0.0,0.29,1.31
242.93,0.0,1.0,0.0,5.0,0.0,0.29,1.3
243.55,0.0,1.0,0.0,5.03,0.0,0.29,1.31
244.01,0.0,2.0,0.0,4.0,0.0,0.58,1.04
244.47,0.0,1.0,0.0,4.43,0.0,0.29,1.15
244.46,0.0,1.0,0.0,3.83,0.0,0.29,0.99
244.42,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.6,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.89,0.0,0.0,0.0,3.67,0.0,0.0,0.95
244.69,0.0,0.0,0.0,3.67,0.0,0.0,0.95
244.6,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.44,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.46,0.0,0.0,0.0,3.63,0.0,0.0,0.94
244.36,0.0,0.0,0.0,3.63,0.0,0.0,0.94
243.76,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.53,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.29,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.43,0.0,0.0,0.0,3.63,0.0,0.0,0.94
243.36,0.0,0.0,0.0,4.0,0.0,0.0,1.04
243.56,0.0,0.0,0.0,3.93,0.0,0.0,1.02
243.36,0.0,0.0,0.0,4.47,0.0,0.0,1.16
243.25,0.0,0.0,0.0,5.43,0.0,0.0,1.41
242.35,0.0,0.0,0.0,5.33,0.0,0.0,1.39
242.62,0.0,0.0,0.0,5.33,0.0,0.0,1.39
242.18,0.0,0.0,0.0,5.27,0.0,0.0,1.37
242.06,0.0,0.0,0.0,5.23,0.0,0.0,1.37
242.65,0.0,0.0,0.0,5.23,0.0,0.0,1.36
242.98,0.0,0.0,0.0,5.23,0.0,0.0,1.36
243.03,0.0,0.0,0.0,5.2,0.0,0.0,1.35
243.28,0.0,0.0,0.0,5.2,0.0,0.0,1.35
243.33,0.0,0.0,0.0,5.2,0.0,0.0,1.35
242.84,0.0,0.0,0.0,5.17,0.0,0.0,1.34
243.22,0.0,0.0,0.0,5.17,0.0,0.0,1.34
243.4,0.0,0.0,0.0,5.17,0.0,0.0,1.34
243.1,0.0,0.0,0.0,5.13,0.0,0.0,1.33
242.74,0.0,0.0,0.0,4.93,0.0,0.0,1.28
242.73,0.0,0.0,0.0,3.57,0.0,0.0,0.93
243.55,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.65,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.93,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.43,0.0,0.0,0.0,3.6,0.0,0.0,0.93
242.98,0.0,0.0,0.0,3.57,0.0,0.0,0.93
242.73,0.0,0.0,0.0,3.57,0.0,0.0,0.93
242.52,0.0,0.0,0.0,4.77,0.0,0.0,1.24
242.37,0.0,0.0,0.0,4.8,0.0,0.0,1.25
242.6,0.0,0.0,0.0,4.83,0.0,0.0,1.26
243.29,0.0,0.0,0.0,4.87,0.0,0.0,1.26
242.55,0.0,0.0,0.0,4.83,0.0,0.0,1.26
243.24,0.0,0.0,0.0,4.83,0.0,0.0,1.25
242.95,0.0,0.0,0.0,4.8,0.0,0.0,1.25
242.74,0.0,0.0,0.0,4.77,0.0,0.0,1.24
243.03,0.0,0.0,0.0,4.77,0.0,0.0,1.24
243.09,0.0,0.0,0.0,4.77,0.0,0.0,1.24
243.46,0.0,0.0,0.0,3.87,0.0,0.0,1.0
242.72,0.0,0.0,0.0,3.57,0.0,0.0,0.93
242.78,0.0,0.0,0.0,3.57,0.0,0.0,0.93
243.08,0.0,0.0,0.0,3.57,0.0,0.0,0.93
243.5,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.33,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.29,0.0,0.0,0.0,3.6,0.0,0.0,0.93
242.79,0.0,0.0,0.0,3.57,0.0,0.0,0.93
241.74,0.0,0.0,0.0,3.53,0.0,0.0,0.92
241.63,0.0,0.0,0.0,3.53,0.0,0.0,0.92
241.71,0.0,0.0,0.0,5.03,0.0,0.0,1.32
241.5,0.0,0.0,0.0,5.37,0.0,0.0,1.4
241.91,0.0,0.0,0.0,5.3,0.0,0.0,1.38
242.2,0.0,0.0,0.0,5.3,0.0,0.0,1.38
242.13,0.0,0.0,0.0,5.27,0.0,0.0,1.37
241.87,0.0,0.0,0.0,5.23,0.0,0.0,1.37
241.81,0.0,0.0,0.0,5.2,0.0,0.0,1.36
242.03,0.0,0.0,0.0,5.2,0.0,0.0,1.36
242.23,0.0,0.0,0.0,5.17,0.0,0.0,1.35
243.07,0.0,0.0,0.0,5.2,0.0,0.0,1.35
242.7,0.0,0.0,0.0,5.17,0.0,0.0,1.34
242.7,0.0,0.0,0.0,5.17,0.0,0.0,1.34
242.54,0.0,0.0,0.0,5.13,0.0,0.0,1.34
242.83,0.0,0.0,0.0,5.13,0.0,0.0,1.34
242.4,0.0,0.0,0.0,5.13,0.0,0.0,1.34
241.62,0.0,0.0,0.0,4.7,0.0,0.0,1.23
241.01,0.0,0.0,0.0,3.53,0.0,0.0,0.93
241.51,0.0,0.0,0.0,3.53,0.0,0.0,0.92
241.86,0.0,0.0,0.0,3.53,0.0,0.0,0.92
242.52,0.0,0.0,0.0,3.57,0.0,0.0,0.93
242.69,0.0,0.0,0.0,3.57,0.0,0.0,0.93
243.62,0.0,0.0,0.0,3.6,0.0,0.0,0.93
244.07,0.0,0.0,0.0,3.6,0.0,0.0,0.93
245.29,0.0,0.0,0.0,3.67,0.0,0.0,0.94
245.5,0.0,0.0,0.0,3.67,0.0,0.0,0.94
243.85,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.73,0.0,0.0,0.0,3.6,0.0,0.0,0.93
243.57,0.0,0.0,0.0,3.6,0.0,0.0,0.93
242.9,0.0,0.0,0.0,3.57,0.0,0.0,0.93
242.02,0.0,0.0,0.0,4.67,0.0,0.0,1.22
242.35,0.0,0.0,0.0,4.83,0.0,0.0,1.26
242.76,0.0,0.0,0.0,4.87,0.0,0.0,1.27
242.18,0.0,0.0,0.0,4.83,0.0,0.0,1.26
241.87,0.0,0.0,0.0,4.8,0.0,0.0,1.25
241.42,0.0,0.0,0.0,4.77,0.0,0.0,1.25
241.31,0.0,0.0,0.0,4.73,0.0,0.0,1.24
241.06,0.0,0.0,0.0,4.7,0.0,0.0,1.23
240.83,0.0,0.0,0.0,4.7,0.0,0.0,1.23
240.68,0.0,0.0,0.0,4.63,0.0,0.0,1.22
241.16,0.0,0.0,0.0,3.53,0.0,0.0,0.93
241.58,0.0,0.0,0.0,3.53,0.0,0.0,0.92
242.34,0.0,0.0,0.0,3.57,0.0,0.0,0.93
242.88,0.0,0.0,0.0,5.07,0.0,0.0,1.32
242.47,0.0,0.0,0.0,5.4,0.0,0.0,1.41
241.97,0.0,0.0,0.0,5.3,0.0,0.0,1.38
242.16,0.0,0.0,0.0,5.3,0.0,0.0,1.38
241.7,0.0,0.0,0.0,5.27,0.0,0.0,1.38
241.09,0.0,0.0,0.0,5.23,0.0,0.0,1.37
240.73,0.0,0.0,0.0,5.3,0.0,0.0,1.39
241.04,0.0,0.0,0.0,5.27,0.0,0.0,1.38
241.07,0.0,0.0,0.0,5.23,0.0,0.0,1.37
242.23,0.0,0.0,0.0,5.27,0.0,0.0,1.37
243.99,0.0,0.0,0.0,5.3,0.0,0.0,1.37
244.36,0.0,0.0,0.0,5.3,0.0,0.0,1.37
243.56,0.0,0.0,0.0,5.77,0.0,0.0,1.5
243.35,0.0,1.0,0.0,5.63,0.0,0.29,1.46
243.6,0.0,1.0,0.0,5.63,0.0,0.29,1.46
244.82,0.0,2.0,0.0,3.8,0.0,0.58,0.98
245.41,0.0,1.0,0.0,4.13,0.0,0.29,1.06
245.65,0.0,2.0,0.0,3.17,0.0,0.57,0.81
246.84,0.0,1.0,0.0,4.2,0.0,0.29,1.07
246.92,0.0,1.0,0.0,4.2,0.0,0.29,1.07
245.9,0.0,2.0,0.0,3.17,0.0,0.57,0.81
245.27,0.0,1.0,0.0,4.13,0.0,0.29,1.06
245.46,0.0,2.0,0.0,3.13,0.0,0.58,0.81
245.51,0.0,1.0,0.0,4.13,0.0,0.29,1.06
245.74,0.0,1.0,0.0,4.13,0.0,0.29,1.06
245.86,0.0,2.0,0.0,3.1,0.0,0.57,0.8
246.34,0.0,1.0,0.0,4.1,0.0,0.29,1.05
246.61,0.0,2.0,0.0,3.1,0.0,0.57,0.79
246.35,0.0,1.0,0.0,4.07,0.0,0.29,1.04
245.62,0.0,1.0,0.0,4.03,0.0,0.29,1.04
246.05,0.0,2.0,0.0,3.03,0.0,0.57,0.78
245.8,0.0,1.0,0.0,4.0,0.0,0.29,1.03
246.16,0.0,1.0,0.0,4.0,0.0,0.29,1.03
246.48,0.0,1.0,0.0,4.0,0.0,0.29,1.02
246.52,0.0,2.0,0.0,3.0,0.0,0.57,0.77
245.88,0.0,1.0,0.0,3.97,0.0,0.29,1.02
245.62,0.0,1.0,0.0,5.07,0.0,0.29,1.3
245.43,0.0,1.0,0.0,5.2,0.0,0.29,1.34
245.09,0.0,2.0,0.0,4.2,0.0,0.58,1.08
244.63,0.0,1.0,0.0,5.1,0.0,0.29,1.32
244.64,0.0,0.0,0.0,4.97,0.0,0.0,1.28
244.83,0.0,0.0,0.0,5.63,0.0,0.0,1.45
244.93,0.0,0.0,0.0,6.8,0.0,0.0,1.75
245.01,0.0,0.0,0.0,6.7,0.0,0.0,1.73
245.64,0.0,0.0,0.0,6.67,0.0,0.0,1.71
245.52,0.0,0.0,0.0,6.63,0.0,0.0,1.71
245.02,0.0,0.0,0.0,6.0,0.0,0.0,1.55
244.43,0.0,0.0,0.0,5.37,0.0,0.0,1.39
244.88,0.0,0.0,0.0,5.33,0.0,0.0,1.38
244.74,0.0,0.0,0.0,5.33,0.0,0.0,1.38
244.67,0.0,0.0,0.0,5.3,0.0,0.0,1.37
243.95,0.0,0.0,0.0,5.27,0.0,0.0,1.36
243.89,0.0,0.0,0.0,5.23,0.0,0.0,1.36
244.06,0.0,0.0,0.0,5.23,0.0,0.0,1.35
243.84,0.0,0.0,0.0,5.23,0.0,0.0,1.36
245.06,0.0,0.0,0.0,5.27,0.0,0.0,1.36
245.14,0.0,0.0,0.0,5.27,0.0,0.0,1.36
244.94,0.0,0.0,0.0,3.73,0.0,0.0,0.96
245.51,0.0,0.0,0.0,3.7,0.0,0.0,0.95
246.64,0.0,0.0,0.0,3.73,0.0,0.0,0.96
246.76,0.0,0.0,0.0,3.73,0.0,0.0,0.96
246.08,0.0,0.0,0.0,4.13,0.0,0.0,1.06
246.34,0.0,0.0,0.0,4.17,0.0,0.0,1.07
246.67,0.0,0.0,0.0,4.17,0.0,0.0,1.07
245.85,0.0,0.0,0.0,4.23,0.0,0.0,1.09
246.31,0.0,0.0,0.0,4.47,0.0,0.0,1.15
246.55,0.0,0.0,0.0,4.5,0.0,0.0,1.15
244.89,0.0,0.0,0.0,4.5,0.0,0.0,1.16
243.94,0.0,0.0,0.0,4.47,0.0,0.0,1.16
244.21,0.0,0.0,0.0,4.4,0.0,0.0,1.14
244.1,0.0,0.0,0.0,4.37,0.0,0.0,1.13
244.06,0.0,0.0,0.0,4.4,0.0,0.0,1.14
244.11,0.0,0.0,0.0,4.47,0.0,0.0,1.16
244.61,0.0,0.0,0.0,4.5,0.0,0.0,1.16
244.88,0.0,0.0,0.0,4.47,0.0,0.0,1.15
244.25,0.0,0.0,0.0,6.63,0.0,0.0,1.72
244.12,0.0,0.0,0.0,9.17,0.0,0.0,2.37
242.86,0.0,0.0,0.0,16.93,0.0,0.0,4.4
239.9,0.0,0.0,0.0,68.0,0.0,0.0,17.9
238.02,8.0,0.0,0.0,79.1,2.24,0.0,20.99
236.88,18.0,0.0,0.0,69.4,5.07,0.0,18.5
236.36,18.0,0.0,0.0,68.57,5.08,0.0,18.32
239.43,17.0,0.0,0.0,28.33,4.73,0.0,7.47
239.4,18.0,0.0,0.0,25.77,5.01,0.0,6.8
238.32,18.0,0.0,0.0,45.33,5.04,0.0,12.01
239.65,17.0,0.0,0.0,34.0,4.73,0.0,8.96
240.68,18.0,0.0,0.0,22.53,4.99,0.0,5.91
241.04,18.0,0.0,0.0,11.5,4.98,0.0,3.01
240.47,18.0,0.0,0.0,16.0,4.99,0.0,4.2
241.17,17.0,0.0,0.0,16.97,4.7,0.0,4.44
241.42,18.0,0.0,0.0,15.93,4.97,0.0,4.17
241.25,18.0,0.0,0.0,15.83,4.97,0.0,4.15
241.32,18.0,0.0,0.0,15.73,4.97,0.0,4.12
241.66,18.0,0.0,0.0,15.87,4.97,0.0,4.15
241.71,18.0,0.0,0.0,15.8,4.96,0.0,4.13
240.51,18.0,0.0,0.0,15.5,4.99,0.0,4.07
240.71,17.0,0.0,0.0,16.67,4.71,0.0,4.37
241.23,18.0,0.0,0.0,15.03,4.97,0.0,3.94
241.63,18.0,0.0,0.0,14.67,4.97,0.0,3.83
240.88,18.0,0.0,0.0,13.83,4.98,0.0,3.63
241.22,18.0,0.0,0.0,13.0,4.97,0.0,3.4
241.65,17.0,0.0,0.0,14.17,4.69,0.0,3.7
242.24,18.0,0.0,0.0,13.2,4.95,0.0,3.44
242.61,18.0,0.0,0.0,13.43,4.95,0.0,3.5
242.0,18.0,0.0,0.0,13.33,4.96,0.0,3.48
241.43,18.0,0.0,0.0,13.27,4.97,0.0,3.47
240.68,18.0,0.0,0.0,12.9,4.99,0.0,3.39
240.97,18.0,0.0,0.0,12.93,4.98,0.0,3.39
240.39,17.0,0.0,0.0,13.83,4.71,0.0,3.63
240.13,18.0,0.0,0.0,12.83,5.0,0.0,3.38
240.03,18.0,0.0,0.0,12.77,5.0,0.0,3.36
240.43,17.0,0.0,0.0,13.83,4.71,0.0,3.63
240.13,18.0,0.0,0.0,12.77,5.0,0.0,3.36
240.3,18.0,0.0,0.0,14.5,4.99,0.0,3.81
239.74,17.0,0.0,0.0,17.4,4.73,0.0,4.58
239.65,18.0,0.0,0.0,16.7,5.01,0.0,4.4
239.63,17.0,0.0,0.0,19.4,4.73,0.0,5.11
239.42,5.0,0.0,0.0,17.57,1.39,0.0,4.63
239.44,0.0,0.0,0.0,18.6,0.0,0.0,4.91
239.58,0.0,0.0,0.0,18.67,0.0,0.0,4.92
240.48,0.0,0.0,0.0,18.97,0.0,0.0,4.98
240.62,0.0,0.0,0.0,18.8,0.0,0.0,4.93
240.61,0.0,0.0,0.0,18.83,0.0,0.0,4.94
239.97,0.0,0.0,0.0,18.73,0.0,0.0,4.93
239.76,0.0,0.0,0.0,18.6,0.0,0.0,4.9
239.41,0.0,0.0,0.0,20.43,0.0,0.0,5.39
239.27,0.0,0.0,0.0,20.4,0.0,0.0,5.38
239.72,0.0,0.0,0.0,20.4,0.0,0.0,5.37
239.91,0.0,0.0,0.0,20.33,0.0,0.0,5.35
239.6,0.0,0.0,0.0,20.3,0.0,0.0,5.35
240.1,0.0,0.0,0.0,20.33,0.0,0.0,5.35
239.65,0.0,0.0,0.0,20.27,0.0,0.0,5.34
238.45,0.0,0.0,0.0,20.13,0.0,0.0,5.33
239.09,0.0,0.0,0.0,20.1,0.0,0.0,5.31
239.37,0.0,0.0,0.0,20.17,0.0,0.0,5.32
239.61,0.0,0.0,0.0,21.67,0.0,0.0,5.71
239.88,0.0,0.0,0.0,21.5,0.0,0.0,5.66
240.03,0.0,0.0,0.0,20.37,0.0,0.0,5.36
240.8,0.0,0.0,0.0,11.9,0.0,0.0,3.12
239.9,0.0,0.0,0.0,11.83,0.0,0.0,3.12
239.24,0.0,0.0,0.0,11.77,0.0,0.0,3.11
239.46,0.0,0.0,0.0,10.83,0.0,0.0,2.86
239.51,0.0,0.0,0.0,10.17,0.0,0.0,2.68
239.11,0.0,0.0,0.0,10.53,0.0,0.0,2.78
239.41,0.0,0.0,0.0,10.6,0.0,0.0,2.8
239.93,0.0,0.0,0.0,10.63,0.0,0.0,2.8
239.58,0.0,0.0,0.0,6.13,0.0,0.0,1.62
240.13,0.0,0.0,0.0,4.63,0.0,0.0,1.22
241.26,0.0,0.0,0.0,7.5,0.0,0.0,1.96
239.22,0.0,0.0,0.0,31.47,0.0,0.0,8.31
238.54,0.0,0.0,0.0,32.77,0.0,0.0,8.68
238.81,0.0,0.0,0.0,35.4,0.0,0.0,9.36
238.64,0.0,1.0,0.0,35.03,0.0,0.3,9.27
239.3,0.0,2.0,0.0,31.73,0.0,0.59,8.38
239.03,0.0,1.0,0.0,32.6,0.0,0.3,8.61
239.23,0.0,1.0,0.0,32.8,0.0,0.3,8.66
239.6,0.0,2.0,0.0,31.83,0.0,0.59,8.39
238.96,0.0,1.0,0.0,41.47,0.0,0.3,10.96
239.17,0.0,2.0,0.0,41.3,0.0,0.59,10.91
239.13,0.0,7.0,0.0,38.0,0.0,2.07,10.04
236.63,0.0,38.0,0.0,35.17,0.0,11.34,9.39
236.7,0.0,39.0,0.0,34.0,0.0,11.63,9.07
236.76,0.0,38.0,0.0,35.1,0.0,11.33,9.36
236.78,5.0,38.0,1.0,34.43,1.41,11.33,9.18
236.91,18.0,39.0,1.0,35.5,5.07,11.62,9.46
234.79,18.0,37.0,36.0,31.23,5.11,11.12,8.4
235.0,17.0,33.0,37.0,28.83,4.82,9.91,7.75
236.78,17.0,2.0,38.0,32.23,4.79,0.6,8.6
235.44,17.0,20.0,37.0,33.6,4.81,6.0,9.01
235.83,18.0,13.0,38.0,25.27,5.09,3.89,6.77
235.45,17.0,1.0,37.0,29.33,4.81,0.3,7.87
236.29,17.0,2.0,38.0,23.43,4.8,0.6,6.26
236.87,17.0,2.0,37.0,23.93,4.78,0.6,6.38
237.8,17.0,2.0,38.0,23.67,4.77,0.59,6.29
238.1,18.0,2.0,38.0,21.63,5.04,0.59,5.74
237.81,17.0,2.0,38.0,23.6,4.77,0.59,6.27
237.69,17.0,2.0,35.0,21.33,4.77,0.59,5.67
240.03,18.0,2.0,1.0,19.23,5.0,0.59,5.06
240.12,18.0,1.0,1.0,12.33,5.0,0.29,3.24
239.28,17.0,1.0,2.0,14.93,4.74,0.3,3.94
236.81,17.0,1.0,37.0,13.8,4.79,0.3,3.68
236.07,17.0,0.0,38.0,13.03,4.8,0.0,3.49
239.47,18.0,1.0,6.0,10.0,5.01,0.29,2.64
241.02,18.0,1.0,0.0,13.33,4.98,0.29,3.49
239.63,17.0,5.0,3.0,13.63,4.73,1.47,3.59
236.58,18.0,4.0,38.0,10.03,5.07,1.19,2.68
236.57,17.0,5.0,37.0,10.63,4.79,1.49,2.84
236.0,17.0,4.0,37.0,12.33,4.8,1.2,3.3
236.97,17.0,1.0,38.0,11.57,4.78,0.3,3.08
237.32,17.0,0.0,38.0,11.63,4.78,0.0,3.1
237.33,18.0,0.0,37.0,10.7,5.06,0.0,2.85
236.92,17.0,0.0,38.0,10.1,4.78,0.0,2.69
236.93,17.0,0.0,31.0,8.63,4.78,0.0,2.3
238.7,17.0,0.0,0.0,11.47,4.75,0.0,3.03
239.32,18.0,0.0,0.0,10.47,5.01,0.0,2.76
239.45,17.0,0.0,1.0,10.5,4.73,0.0,2.77
238.99,18.0,0.0,0.0,10.6,5.02,0.0,2.8
239.1,17.0,0.0,0.0,11.23,4.74,0.0,2.97
238.96,18.0,0.0,0.0,10.17,5.02,0.0,2.69
